word,label,label_Liu,label_SentiWords,label_AFINN,label_WordStat,label_sentiwordnet
noseband,,,-0.19821,,,
nosed,,,0.12208,,,0.125
nosedive,-1.0,,,,,
nosepiece,,,-0.15542999999999998,,,-0.16666666666666666
nosey,-2.0,-1.0,-0.19821,-2.0,-1.0,
nosiness,,,-0.38925,,,
nostalgia,,,0.38256999999999997,,,-0.375
nostalgic,1.0,,0.42666000000000004,,,-0.75
nostalgically,,,0.12208,,,0.125
nostrum,,,0.02975,,,0.125
nosy,,,-0.49333,,,
not,-1.0,1.0,-0.38925,,,-0.625
not,-1.0,-1.0,-0.38925,,,-0.625
notable,2.0,,0.116435,,1.0,
notables,,,,,1.0,
notably,2.0,1.0,,,,
notch,,,0.047045,,,0.03125
notched,,,0.12208,,,
note,,,0.20982,,,
notechis,,,-0.07997,,,-0.125
noted,,,0.17826,,,0.375
noteworthy,2.0,1.0,0.17826,,1.0,0.375
nothing,-1.0,,-0.044505,,,
nothingness,,,-0.57305,,-1.0,
nothings,,,-0.01819,,,
nothosaur,,,0.12208,,,0.125
nothosauria,,,-0.07997,,,
notice,,-1.0,0.1223,,,0.10416666666666667
notice,,1.0,0.1223,,,0.10416666666666667
noticeable,1.0,,0.23079000000000002,,,0.4583333333333333
noticeably,,,0.12208,,,
noticed,,,0.12208,,,0.125
notifiable,,,-0.05621,,,-0.125
notion,,,0.18968,,,
notional,,,-0.19114,,,0.041666666666666664
notoriety,,-1.0,0.1766,,1.0,0.125
notorious,-2.0,-1.0,-0.18272,-2.0,-1.0,-0.875
notoriously,-2.0,-1.0,,,-1.0,
notornis,,,-0.07997,,,
notwithstanding,,,-0.25931,,,
noumenon,,,0.15793,,,
nourish,1.0,1.0,,,1.0,
nourished,,,0.17826,,1.0,0.375
nourishes,,,,,1.0,
nourishing,1.0,1.0,0.15793,,1.0,
nourishment,1.0,1.0,,,1.0,
nourishments,,,,,1.0,
nous,,,0.15955999999999998,,,0.25
novate,,,0.12208,,,0.125
novel,2.0,,0.11160999999999999,2.0,1.0,0.08333333333333333
novels,,,,,1.0,
novelty,,1.0,0.16018,,,-0.125
novillada,,,0.15793,,,0.25
novillero,,,0.17826,,,0.375
novobiocin,,,0.15793,,,0.25
now,,,0.033089999999999994,,,
nowadays,,,0.078965,,,
nowhere,,,-0.13909,,,-0.1875
nowheresville,-1.0,,,,,
nowness,,,0.08478,,,
noxious,,-1.0,-0.1665,,-1.0,-0.25
noxiously,,,-0.19821,,,-0.25
noxiousness,,,-0.1665,,-1.0,-0.25
noyes,,,0.12208,,,0.125
nsu,,,-0.34088,,,-0.5
nuance,,,0.14892,,,
nub,,,0.12946,,,
nubbiness,,,-0.19821,,,
nubbly,,,-0.19821,,,
nubby,,,-0.19821,,,
nuclear,,,-0.18992,,,0.03125
nuda,,,-0.0611,,,-0.125
nude,,,0.11411500000000001,,,0.1875
nudeness,,,-0.17327,,,
nudge,,,0.070315,,,-0.0625
nudger,,,-0.28345,,,-0.375
nudism,,,-0.38925,,,-0.625
nudist,,,0.2536,,,0.125
nudity,-1.0,,0.37793000000000004,,,-0.25
nudnick,,,-0.38925,,,
nudnik,,,-0.38925,,,-0.625
nugatory,,,0.15793,,,0.25
nuisance,-2.0,-1.0,-0.52156,,-1.0,0.125
nuisances,,,,,-1.0,
null,,,-0.17463499999999998,,-1.0,
nullification,,,,,-1.0,
nullifications,,,,,-1.0,
nullified,,,-0.19821,,,-0.25
nullify,,,-0.2316,,-1.0,-0.0625
nullifying,,,,,-1.0,
nullipara,,,-0.38925,,,-0.625
nullities,,,,,-1.0,
nullity,,,0.10784,,-1.0,0.25
nulls,,,,,-1.0,
numb,-1.0,-1.0,-0.30914,-1.0,,-0.5
number,,,0.18351,,,-0.03125
numbing,-1.0,,-0.34088,,,-0.5
numbly,,,0.12208,,,0.125
numbness,-1.0,,-0.06819,,,
numbs,-1.0,,,,,
numeracy,,,0.17826,,,0.375
numerate,,,-0.0148,,,-0.041666666666666664
numeration,,,0.10554000000000001,,,0.125
numerosity,,,-0.07997,,,
numerous,,,0.05256,,,-0.125
numerousness,,,-0.07997,,,-0.125
numinous,,,0.10554000000000001,,,0.0625
numskull,,,-0.28345,,,
nun,,,0.20804,,,
nuprin,,,-0.19821,,,-0.25
nurse,,,0.048535,,1.0,
nursed,,,,,1.0,
nursemaid,,,,,1.0,
nursemaids,,,,,1.0,
nurses,,,,,1.0,
nursing,,,0.38326,,,-0.125
nurtural,,,-0.28345,,,-0.375
nurturance,,,0.17826,,,0.375
nurturant,,,0.17826,,,0.375
nurture,2.0,,0.548535,,,0.125
nurturing,2.0,1.0,,,,
nut,,,0.07094500000000001,,,-0.020833333333333332
nutation,,,-0.19821,,,-0.25
nutcase,,,-0.5322100000000001,,,
nuthouse,,,-0.41339,,,
nutjob,-1.0,,,,,
nutlike,,,0.00298,,,0.25
nutrient,,,0.078965,,1.0,
nutrients,,,,,1.0,
nutritionally,,,0.12208,,,0.125
nutritious,,,0.48278000000000004,,1.0,
nutritiousness,,,0.44363,,,
nutritive,,,0.15793,,1.0,0.25
nutritiveness,,,0.44363,,,0.875
nuts,,,-0.28345,-3.0,,
nuttily,,,-0.01819,,,
nuttiness,,,,,-1.0,
nutty,,,0.13248,,-1.0,-0.25
nuzzle,,,0.12545,,,
nyctalopia,,,-0.26536,,,-0.375
nyctophobia,,,-0.19821,,,-0.25
nydrazid,,,-0.0611,,,-0.125
nylon,,,-0.02371,,,
nymph,,,0.15339,,,0.16666666666666666
nympho,,,0.0403,,,
nympholepsy,,,-0.17327,,,-0.25
nymphomania,,,-0.02386,,,0.125
nymphomaniac,,,-0.02174,,,0.125
nymphomaniacal,,,-0.17327,,,-0.25
nystagmus,,,-0.38925,,,-0.625
oafish,-1.0,,-0.26536,,,
oarsmanship,,,0.21734,,,0.5
oasis,2.0,1.0,,,1.0,
oath,,,0.37085999999999997,,,0.25
obadiah,,,-0.08847000000000001,,,-0.125
obbligato,,,-0.13808,,,
obduracy,,,-0.05621,,,
obdurate,,,-0.030660000000000003,,-1.0,
obdurately,,,-0.07997,,,
obedience,2.0,,-0.08782000000000001,,1.0,0.375
obedient,2.0,,0.23558,,1.0,0.25
obediently,2.0,,0.17826,,1.0,
obeisance,,,0.1067,,,0.0625
obese,-2.0,-1.0,-0.69818,,,
obesity,,,-0.57126,,-1.0,-0.5
obey,2.0,,0.01505,,1.0,0.25
obeyed,,,,,1.0,
obeying,,,,,1.0,
obeys,,,,,1.0,
obfuscate,,,-0.19821,,,-0.25
obfuscation,,,-0.05439,,-1.0,
obfuscations,,,,,-1.0,
object,-2.0,-1.0,0.09642500000000001,,,-0.05
objected,,,,,-1.0,
objectified,,,,,-1.0,
objectifies,,,,,-1.0,
objectify,,,,,-1.0,
objectifying,,,,,-1.0,
objecting,,,,,-1.0,
objection,-2.0,-1.0,-0.30746999999999997,,-1.0,-0.125
objectionable,-2.0,-1.0,-0.40949,,-1.0,-0.375
objectionableness,,,-0.031180000000000003,,,
objectionably,,,0.12208,,,
objections,-2.0,-1.0,,,-1.0,
objective,1.0,,0.08720499999999999,,1.0,0.03125
objectively,1.0,,,,,
objectiveness,,,0.08478,,,
objectives,,,,,1.0,
objectivity,,,0.13775,,,0.25
objector,,,,,-1.0,
objectors,,,,,-1.0,
objurgate,,,-0.37784,,-1.0,-0.75
objurgated,,,,,-1.0,
objurgates,,,,,-1.0,
objurgation,,,-0.07997,,,
oblanceolate,,,0.17826,,,0.375
oblate,,,0.08913,,,
oblateness,,,0.15793,,,0.25
oblation,,,0.10554000000000001,,,
obligation,,,-0.10328,,,0.03125
obligato,,,-0.13808,,,-0.1875
obligatorily,,,0.18805,,,0.3125
obligatory,,,-0.26629,,,0.4375
oblige,,,0.01166,,,0.041666666666666664
obliged,2.0,,0.28394,,,0.625
obliging,,,0.36466,,,0.75
obligingness,,,-0.19821,,,-0.25
oblique,-1.0,-1.0,-0.07197500000000001,,-1.0,0.25
obliquely,,,,,-1.0,
obliqueness,,,-0.058710000000000005,,-1.0,
obliquity,,,-0.16452,,,-0.3125
obliterable,,,-0.01819,,,
obliterate,-2.0,-1.0,-0.09184,-2.0,,-0.1875
obliterated,-2.0,-1.0,-0.07997,-2.0,,-0.125
obliteration,,,0.08885,,,0.0625
oblivion,-1.0,,-0.28175,,-1.0,0.125
oblivious,-2.0,-1.0,-0.14557,,-1.0,0.375
oblong,,,0.11381,,,0.08333333333333333
obloquy,,,-0.12619,,-1.0,
obnoxious,-2.0,-1.0,-0.56923,-3.0,-1.0,-0.625
obnoxiously,-2.0,-1.0,0.12208,,,
obnoxiousness,,,-0.031180000000000003,,,0.125
obnubilate,,,-0.11419000000000001,,,
obovate,,,0.15793,,,0.25
obscene,-2.0,-1.0,-0.52617,-2.0,-1.0,-0.625
obscenely,-2.0,-1.0,-0.06819,,-1.0,-0.125
obscenity,-2.0,-1.0,-0.42405,,-1.0,-0.25
obscurantist,,,0.12208,,,0.125
obscure,,-1.0,0.013570000000000002,,-1.0,-0.14583333333333334
obscured,,-1.0,,,-1.0,
obscurely,,,0.12208,,-1.0,0.125
obscureness,,,-0.25631,,-1.0,
obscurer,,,,,-1.0,
obscures,,-1.0,,,-1.0,
obscurest,,,,,-1.0,
obscurity,-2.0,-1.0,-0.13021,,-1.0,-0.3125
obsequious,,,0.16575,,,0.625
obsequiously,,,0.15793,,,
obsequiousness,,,0.21734,,,
observable,,,0.21734,,,0.5
observably,,,0.12208,,,
observance,,,0.08515,,,0.0625
observant,,,0.39015,,,0.4375
observantly,,,0.17826,,,
observation,,,0.19617,,,
observe,,,0.06502999999999999,,,0.025
observing,,,0.21734,,,0.5
observingly,,,0.17826,,,0.375
obsess,-2.0,-1.0,-0.46543999999999996,,,0.125
obsessed,,,-0.06344,2.0,,
obsession,-2.0,1.0,-0.15403,,-1.0,-0.25
obsessional,,,0.08478,,,
obsessionally,,,0.15793,,,
obsessions,-2.0,1.0,,,,
obsessive,-2.0,-1.0,-0.19045,,-1.0,0.125
obsessively,-2.0,-1.0,0.15793,,-1.0,0.25
obsessiveness,-2.0,-1.0,0.08478,,,
obsessivity,,,0.08478,,,0.25
obsolescence,,,,,-1.0,
obsolescent,,,-0.28345,,,-0.375
obsolete,-1.0,-1.0,-0.38575,-2.0,-1.0,-0.125
obsoletes,,,,,-1.0,
obstacle,-2.0,-1.0,,-2.0,-1.0,
obstacles,-1.0,,,-2.0,-1.0,
obstinacy,,,-0.22494,,,
obstinance,,,-0.22494,,,
obstinate,-2.0,-1.0,-0.278295,-2.0,-1.0,-0.5
obstinately,-2.0,-1.0,-0.07997,,-1.0,
obstipate,,,-0.42036,,,-0.75
obstipation,,,-0.38925,,,-0.625
obstreperous,,,-0.32253000000000004,,,-0.3125
obstreperousness,,,-0.1665,,,-0.25
obstruct,-1.0,-1.0,,,-1.0,
obstructed,,-1.0,,,-1.0,
obstructer,,,-0.02298,,-1.0,
obstructers,,,,,-1.0,
obstructing,,-1.0,,,-1.0,
obstruction,-1.0,-1.0,-0.27721,,-1.0,
obstructionism,,,-0.07997,,,-0.125
obstructionist,,,,,-1.0,
obstructionists,,,,,-1.0,
obstructions,,,,,-1.0,
obstructive,,,,,-1.0,
obstructively,,,0.15793,,-1.0,0.25
obstructor,,,-0.02298,,-1.0,-0.125
obstructors,,,,,-1.0,
obstructs,,-1.0,,,-1.0,
obtain,,,0.06336,,,
obtainable,,1.0,0.28394,,1.0,
obtrude,,,-0.0296,,,
obtrusive,-2.0,-1.0,-0.0296,,-1.0,-0.0625
obtrusively,,,0.15793,,-1.0,0.25
obtrusiveness,,,-0.02386,,,0.125
obtund,,,0.12208,,,0.125
obturate,,,,,-1.0,
obtuse,-2.0,-1.0,0.07434,,-1.0,0.125
obtusely,,,0.15793,,,0.25
obtuseness,,,-0.03117,,,0.0625
obviate,2.0,,,,,
obviating,,,0.12208,,,
obvious,,,0.12864,,,0.5
obviously,-2.0,,0.21734,,,
occasion,-1.0,,0.16985999999999998,,,0.075
occasional,,,0.07835,,,
occidentalism,,,-0.021830000000000002,,,
occlude,,-1.0,,,-1.0,
occluded,,-1.0,,,-1.0,
occludes,,-1.0,,,-1.0,
occluding,,-1.0,,,,
occlusion,,,,,-1.0,
occlusions,,,,,-1.0,
occlusive,,,-0.129655,,,-0.375
occult,,,-0.22565666666666664,,,-0.21875
occupied,,,0.02443,,,-0.041666666666666664
occupy,,,-0.03381,,,0.125
occur,,,0.36154000000000003,,,0.25
oceangoing,,,0.17826,,,
oceanic,,,0.29385,,,-0.041666666666666664
ochotona,,,-0.07997,,,-0.125
ochronosis,,,-0.28345,,,-0.375
octet,,,0.08327999999999999,,,
octette,,,0.08279,,,0.03125
octogenarian,,,0.168095,,,0.3125
octopod,,,-0.0611,,,-0.125
octopoda,,,0.12208,,,
octosyllabic,,,-0.08901,,,
ocular,,,-0.006005,,,
oculism,,,0.15793,,,0.25
od,,,0.17703,,,0.25
odd,-1.0,-1.0,-0.14511,-2.0,-1.0,
oddballs,-1.0,,,,,
odder,-2.0,-1.0,,,,
oddest,-2.0,-1.0,,,,
oddish,,,-0.07997,,,-0.125
oddities,-2.0,-1.0,,,,
oddity,-2.0,-1.0,0.25592,,,
oddly,-2.0,-1.0,0.23060999999999998,,,
oddment,,,0.17964000000000002,,,
oddness,,,-0.02545,,,0.0625
odds,,,0.10966,,,0.1875
odiferous,,,,,-1.0,
odious,,,-0.19821,,-1.0,-0.25
odiously,,,-0.28345,,-1.0,
odiousness,,,-0.39474000000000004,,,
odium,,,-0.2305,,-1.0,-0.25
odontiasis,,,-0.19821,,,
odor,,-1.0,,,-1.0,
odoriferous,,,-0.40337,,-1.0,-0.556
odorize,,,-0.28345,,,
odorless,,,-0.19821,,-1.0,
odorous,,,0.03865,,-1.0,-0.0625
odors,,,,,-1.0,
odour,,,,,-1.0,
odourise,,,-0.28345,,,
odourless,,,-0.19821,,,-0.25
odynophagia,,,-0.39474000000000004,,,-0.625
oecumenic,,,0.21734,,,
oecumenical,,,0.23008,,,0.5
oed,,,0.17826,,,
oedema,,,-0.38925,,,-0.625
oenanthe,,,-0.0296,,,-0.0625
oengus,,,0.17826,,,0.375
oesophagitis,,,-0.38925,,,-0.625
oestridae,,,-0.19821,,,-0.25
oestrus,,,-0.02298,,,-0.125
of,,-1.0,,,,
of,,1.0,,,,
off,-1.0,,-0.2682233333333333,,,-0.26785714285714285
offal,-1.0,,,,,
offbeat,2.0,,-0.17044,,,
offence,-1.0,-1.0,-0.39966,,,
offenceless,,,-0.38925,,,
offend,-2.0,-1.0,-0.38764,-2.0,-1.0,
offended,-1.0,,-0.19821,-2.0,-1.0,
offender,,-1.0,,-2.0,,
offending,-2.0,-1.0,,-2.0,,
offends,-1.0,,,-2.0,,
offense,-1.0,,-0.21470999999999998,,,
offenseless,,,-0.38925,,,-0.625
offenses,-2.0,-1.0,,,,
offensive,-1.0,-1.0,-0.177845,,-1.0,-0.475
offensively,-2.0,-1.0,-0.06571,,,-0.08333333333333333
offensiveness,-2.0,-1.0,-0.39474000000000004,,,-0.625
offer,,,0.06326,,,0.017857142857142856
offerer,,,0.12208,,,
offering,,,0.08515,,,0.03125
offerings,,,,,1.0,
offeror,,,0.12208,,,0.125
offhand,,,-0.20146999999999998,,,
offhanded,,,-0.20146999999999998,,,-0.25
offhandedly,,,-0.08406,,,-0.125
official,,,0.11074500000000001,,,
officious,-2.0,-1.0,-0.42036,,-1.0,-0.75
officiously,,,0.15793,,-1.0,0.25
officiousness,,,-0.07997,,,-0.125
offish,,,-0.33433,,,
offline,,,,-1.0,,
offset,1.0,,-0.0026100000000000003,,,
offsetting,,,,,1.0,
offspring,,,0.19474,,,
offstage,,,-0.03259666666666667,,,-0.09375
often,,,0.21438000000000001,,,0.3125
oftener,,,0.15793,,,0.25
ogle,,,-0.0611,,,-0.125
ogre,,,-0.32927,,-1.0,-0.25
ogres,,,,,-1.0,
ogress,,,,,-1.0,
ogresses,,,,,-1.0,
oil,,,-0.13763,,,-0.041666666666666664
oiled,,,-0.19821,,,-0.25
oiliness,,,-0.04256,,,
oily,,,-0.20849,,,-0.625
oink,,,0.039645,,,-0.375
ok,,,0.11639999999999999,,,
okay,,,0.1110025,,1.0,0.5
okaying,,,,,1.0,
okays,,,,,1.0,
okeh,,,-0.01819,,,
okey,,,-0.01819,,,
oks,,,,2.0,,
old,-1.0,,-0.228075,,-1.0,0.025
older,-1.0,,0.26384,,-1.0,0.125
oldest,,,,,-1.0,
oldish,,,0.17826,,,0.375
oldness,,,,,-1.0,
oldster,,,0.12208,,,
oldtimer,,,0.1067,,,0.125
oleaginous,,,-0.2087,,,
oleaginousness,,,-0.04256,,,-0.125
olein,,,-0.38925,,,
oleophilic,,,0.12208,,,0.125
oleophobic,,,-0.25931,,,-0.375
oligocene,,,0.12208,,,
oligosaccharide,,,0.12208,,,0.125
oligospermia,,,-0.42036,,,-0.75
oliguria,,,-0.02298,,,-0.0625
olive,,,0.10656500000000001,,,-0.020833333333333332
olivelike,,,-0.08901,,,
olympian,,,0.15053,,,0.2916666666666667
ominous,-2.0,-1.0,-0.31225,3.0,-1.0,-0.5
ominously,-2.0,-1.0,0.17826,,-1.0,0.375
omissible,,,0.28394,,,0.625
omission,-1.0,-1.0,-0.05461,,-1.0,
omissions,,,,,-1.0,
omissive,,,-0.13964000000000001,,,
omit,-1.0,-1.0,,,-1.0,
omits,-1.0,,,,-1.0,
omitted,,,,,-1.0,
omitting,,,,,-1.0,
omnidirectional,,,-0.07997,,,-0.125
omnipotent,,,0.12208,,,0.125
omniscience,,,0.12208,,,0.125
omniscient,,,0.21734,,,0.5
omnivorous,,,-0.07997,,,-0.125
omophagia,,,-0.07997,,,-0.125
on,,1.0,0.042055,,,0.025
on,,-1.0,0.042055,,,0.025
onanism,,,0.10554000000000001,,,0.125
oncidium,,,-0.07997,,,-0.125
one,,1.0,0.123865,,,0.041666666666666664
one,,-1.0,0.123865,,,0.041666666666666664
oneirism,,,-0.19821,,,
oneness,,,0.37354,,,
onerous,-2.0,-1.0,-0.17327,,-1.0,
onerously,-2.0,-1.0,0.15793,,-1.0,0.25
onerousness,,,-0.26536,,,
onion,,,0.13307,,,-0.0625
oniscus,,,-0.28345,,,-0.375
only,,,0.037689999999999994,,,-0.05
onomasticon,,,0.12208,,,0.125
onomatopoeic,,,0.113,,,
onomatopoetic,,,0.113,,,0.125
onslaught,-1.0,-1.0,-0.26954,,-1.0,-0.375
onslaughts,,,,,-1.0,
ontario,,,0.12208,,,0.125
ontology,,,0.15793,,,0.25
onus,,,-0.39584,,,-0.875
onward,1.0,,,,,
onycholysis,,,-0.07997,,,-0.125
onychomys,,,0.15793,,,0.25
onychosis,,,-0.33433,,,-0.5
onyxis,,,0.17826,,,0.375
oodles,,,0.22801999999999997,,,
oomph,,,0.1063,,,
oophoritis,,,-0.42036,,,-0.75
oops,-1.0,,,,-1.0,
oosphere,,,-0.07997,,,-0.125
oospore,,,0.15793,,,0.25
ooze,,,-0.18796500000000002,,,
opacify,,,0.013009999999999999,,,
opacity,,,-0.12195,,,-0.5
opaque,,,-0.12711,,,-0.25
opaquely,,,0.15793,,,0.25
opaqueness,,,0.059289999999999995,,,0.125
open,1.0,,0.10806666666666666,,,-0.0375
opened,,,-0.15089,,,-0.25
openhanded,,,0.21734,,1.0,0.5
openhandedness,,,0.067,,,0.25
openhearted,,,0.28626999999999997,,,0.5
opening,,,0.136665,,,0.013888888888888888
openly,1.0,1.0,0.12208,,,0.125
openmouthed,,,-0.01819,,,
openness,1.0,1.0,0.36207,,1.0,-0.125
operable,,,0.235,,1.0,0.5
operant,,,0.17826,,,0.375
operatic,1.0,,,,,
operational,,,0.13229000000000002,,1.0,
operative,,,0.12410999999999998,,,0.25
operose,,,-0.25931,,-1.0,
operoseness,,,-0.05621,,,
ophidian,,,-0.28345,,,
ophidism,,,-0.19821,,,-0.25
ophiolatry,,,-0.07997,,,
ophthalmia,,,-0.39584,,,
ophthalmitis,,,-0.39584,,,-0.875
ophthalmoplegia,,,-0.19821,,,-0.25
opine,,,-0.2158,,,
opinion,,-1.0,0.30833,,,
opinion,,1.0,0.30833,,,
opinionated,-2.0,-1.0,0.15165,,-1.0,
opinionative,,,-0.08901,,,
opium,-1.0,,,,,
opponent,-2.0,-1.0,-0.15976,,-1.0,
opponents,,,,,-1.0,
opportune,2.0,,0.17826,,,0.375
opportuneness,,,0.12208,,,
opportunism,,,-0.34088,,,
opportunist,,,0.06104,,,
opportunistic,-1.0,-1.0,0.12208,,,
opportunists,1.0,,,,,
opportunities,,,,2.0,,
opportunity,2.0,,0.52252,2.0,,0.5
opposable,,,0.28394,,,0.625
oppose,-2.0,-1.0,-0.19355,,,-0.0625
opposed,,,,,-1.0,
opposing,,,-0.29184,,,
opposite,,,-0.03926,,,0.041666666666666664
opposition,-2.0,-1.0,-0.43506000000000006,,,-0.07142857142857142
oppositions,-2.0,-1.0,,,,
oppositive,,,-0.05621,,,-0.125
oppress,-2.0,-1.0,-0.08847000000000001,,-1.0,
oppressed,,,,-2.0,-1.0,
oppresses,,,,,-1.0,
oppressing,,,,,-1.0,
oppression,-2.0,-1.0,-0.56376,,-1.0,
oppressions,,,,,-1.0,
oppressive,-2.0,-1.0,-0.48128000000000004,-2.0,-1.0,0.25
oppressively,-2.0,-1.0,,,-1.0,
oppressiveness,-2.0,-1.0,-0.20656999999999998,,-1.0,-0.25
oppressors,-2.0,-1.0,,,-1.0,
opprobrious,,,-0.45578,,-1.0,
oppugn,,,0.36466,,,
oprahfication,-1.0,,,,,
opsonize,,,0.12208,,,0.125
optative,,,-0.0647,,,-0.1875
optically,,,0.12208,,,0.125
optimal,2.0,1.0,0.21734,,,
optimally,,,0.17826,,,0.375
optimise,,,0.08459,,,
optimism,2.0,1.0,0.56904,2.0,,0.25
optimistic,1.0,1.0,0.63043,2.0,,0.4375
optimistically,,,0.21734,,,0.5
optimize,,,0.08459,,,0.041666666666666664
optimum,,,0.5922499999999999,,1.0,0.3125
option,,,0.35299,,,-0.1875
optional,,,,,1.0,
optionally,,,0.12208,,1.0,0.125
optionless,,,,-2.0,,
opulence,,,0.12208,,,
opulent,2.0,1.0,0.36466,,1.0,
opulently,,,0.17826,,1.0,
or,,-1.0,,,,
or,,1.0,,,,
oracle,,,0.2542,,,0.1875
oracular,,,0.06646,,,0.041666666666666664
orangeade,,,-0.07997,,,-0.125
oratorical,,,-0.07997,,,-0.125
orbicular,,,0.1067,,,
orbitual,,,-0.07997,,,
orchestrated,,,0.15793,,,0.25
orchestrating,1.0,,,,,
orchidales,,,-0.19821,,,
orchidalgia,,,-0.38925,,,-0.625
orchitis,,,-0.39584,,,-0.875
ordain,,,0.038310000000000004,,,-0.041666666666666664
ordained,,,0.1067,,,0.125
ordeal,-2.0,-1.0,-0.29874,,-1.0,-0.375
ordeals,,,,,-1.0,
order,,,0.16542,,,0.0125
ordered,,,0.13003,,,0.08333333333333333
orderer,,,,,1.0,
orderers,,,,,1.0,
ordering,,,0.10554000000000001,,,
orderliness,,,0.113,,1.0,0.125
orderly,1.0,1.0,0.395595,,1.0,
ordinance,,,,,-1.0,
ordinances,,,,,-1.0,
ordinariness,,,-0.031180000000000003,,,0.125
ordinary,-1.0,,-0.01592,,-1.0,0.020833333333333332
ordinate,,,0.05335,,,0.041666666666666664
ordination,,,0.08411,,,0.041666666666666664
organdie,,,0.12208,,,
organdy,,,0.12208,,,0.125
organic,1.0,,0.07079500000000001,,1.0,0.16666666666666666
organically,,,0.0859,,1.0,0.041666666666666664
organicistic,,,-0.28345,,,-0.375
organics,,,,,1.0,
organisation,,,0.12850999999999999,,,
organise,,,,,1.0,
organised,,,,,1.0,
organization,,,0.12277,,,
organize,,,,,1.0,
organized,1.0,,0.0056,,1.0,-0.0625
organizes,,,,,1.0,
organon,,,0.12208,,,0.125
orgasm,2.0,,0.7870699999999999,,,
orgiastic,,,-0.01023,,,
orgy,-1.0,,0.14789000000000002,,,
orientalism,,,-0.058710000000000005,,,
orientation,,,0.25594,,,
origanum,,,0.12208,,,0.125
original,1.0,,0.6389800000000001,,,-0.1
originalities,,,,,1.0,
originality,1.0,1.0,0.48461000000000004,,1.0,-0.3125
originally,,,0.08459,,1.0,0.125
originated,1.0,,,,,
oriolus,,,-0.07997,,,-0.125
orison,,,0.12208,,,
ormazd,,,0.21734,,,
ormuzd,,,0.21734,,,0.5
ornament,,,0.2002,,,-0.0625
ornamental,,,0.08913,,,0.1875
ornamentalism,,,0.12208,,,0.125
ornamentally,,,0.15793,,,0.25
ornamentation,,,0.08459,,,0.041666666666666664
ornate,,,0.08478,,,0.25
ornately,,,0.12208,,,0.125
ornateness,,,-0.06984,,,-0.125
orneriness,,,-0.38925,,,-0.625
ornery,,,-0.28054,,,-0.75
ornithine,,,-0.38925,,,-0.625
ornithischia,,,-0.19821,,,-0.25
ornithogalum,,,-0.07997,,,-0.125
orotund,,,-0.07278,,,
orphan,-1.0,-1.0,-0.269925,,,-0.025
orphaned,,,-0.62455,,,-0.5
orphenadrine,,,-0.19821,,,-0.25
orphic,,,-0.05252999999999999,,,
orphrey,,,-0.19821,,,-0.25
orthodontia,,,-0.07997,,,
orthodontics,,,-0.07997,,,
orthodontist,,,-0.13588,,,
orthodonture,,,-0.07997,,,-0.125
orthodox,,,-0.27111,,,0.3125
orthodoxy,,,0.09064,,,0.1875
orthogonal,,,-0.20464000000000002,,,-0.25
orthogonality,,,0.10784,,,0.25
orthomyxovirus,,,-0.07997,,,-0.125
orthophosphate,,,-0.07997,,,
orthopnea,,,-0.07997,,,-0.125
orthotomus,,,-0.01819,,,
ortolan,,,-0.01819,,,
ortygan,,,0.12208,,,0.125
os,,,0.01264,,,-0.03125
oscar,1.0,,,,,
oscitance,,,-0.0296,,,
oscitancy,,,-0.0296,,,-0.125
oscitant,,,-0.05621,,,
osculate,,,-0.1011,,,-0.3125
osmeridae,,,-0.07997,,,-0.125
osmerus,,,-0.07997,,,-0.125
ossification,,,-0.00157,,,-0.0625
ossify,,,-0.13663,,,-0.25
osteitis,,,-0.38925,,,-0.625
ostensible,,,-0.18023,,,
ostensibly,,,0.15199000000000001,,-1.0,
ostensive,,,-0.04113,,,-0.125
ostentation,,,-0.15342999999999998,,-1.0,-0.1875
ostentations,,,,,-1.0,
ostentatious,1.0,,0.053470000000000004,,-1.0,
ostentatiously,,,0.12208,,-1.0,
ostentatiousness,,,-0.17327,,-1.0,
osteodystrophy,,,-0.08901,,,
osteoglossiformes,,,0.12208,,,0.125
osteolysis,,,-0.38925,,,-0.625
osteomalacia,,,-0.28345,,,-0.375
osteomyelitis,,,-0.38925,,,-0.625
osteopathy,,,0.21734,,,0.5
osteopetrosis,,,-0.28345,,,-0.375
osteophyte,,,-0.19821,,,-0.25
osteoporosis,,,-0.07997,,,-0.125
osteosclerosis,,,-0.28345,,,-0.375
osteostracan,,,-0.07997,,,-0.125
ostracise,,,-0.06819,,-1.0,
ostracize,-2.0,-1.0,-0.06819,,-1.0,-0.25
ostracized,,,,,-1.0,
ostracizes,,,,,-1.0,
ostracodermi,,,-0.07997,,,-0.125
ostrea,,,-0.07997,,,-0.125
otaria,,,-0.07997,,,-0.125
otc,,,-0.38925,,,
othello,,,-0.34088,,,-0.5
other,,,0.10405999999999999,,,-0.21875
otherness,,,-0.13964000000000001,,,
otherwise,,,-0.0039849999999999886,,,0.125
otherworldliness,,,0.15793,,,
otherworldly,1.0,,-0.39584,,,
otiose,,,-0.32550999999999997,,-1.0,
otitis,,,-0.17327,,,-0.25
otosclerosis,,,-0.0611,,,-0.125
ouch,,,,,-1.0,
oust,,,,,-1.0,
ousted,,,,,-1.0,
ouster,,,-0.01545,,,-0.125
ousting,,,,,-1.0,
ousts,,,,,-1.0,
